Notes,State,State Code,Sex,Sex Code,Five-Year Age Groups,Five-Year Age Groups Code,Year,Year Code,Month,Month Code,Deaths,Population,Crude Rate,source_file,year_start,year_end
"",California,06,Male,M,25-29 years,25-29,1999,1999,"Apr., 1999",1999/04,11,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,25-29 years,25-29,1999,1999,"May, 1999",1999/05,12,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,25-29 years,25-29,1999,1999,"Jul., 1999",1999/07,13,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,25-29 years,25-29,1999,1999,"Aug., 1999",1999/08,10,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,25-29 years,25-29,1999,1999,"Sep., 1999",1999/09,12,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,25-29 years,25-29,1999,1999,"Oct., 1999",1999/10,13,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,25-29 years,25-29,2000,2000,"Jan., 2000",2000/01,16,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,25-29 years,25-29,2000,2000,"May, 2000",2000/05,11,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,25-29 years,25-29,2000,2000,"Jul., 2000",2000/07,13,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,25-29 years,25-29,2002,2002,"Jan., 2002",2002/01,10,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,25-29 years,25-29,2002,2002,"Feb., 2002",2002/02,13,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,25-29 years,25-29,2002,2002,"Mar., 2002",2002/03,14,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,25-29 years,25-29,2002,2002,"Apr., 2002",2002/04,10,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,25-29 years,25-29,2002,2002,"Jul., 2002",2002/07,15,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,25-29 years,25-29,2002,2002,"Sep., 2002",2002/09,12,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,25-29 years,25-29,2002,2002,"Nov., 2002",2002/11,10,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,25-29 years,25-29,2002,2002,"Dec., 2002",2002/12,10,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,30-34 years,30-34,1999,1999,"Jan., 1999",1999/01,21,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,30-34 years,30-34,1999,1999,"Feb., 1999",1999/02,26,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,30-34 years,30-34,1999,1999,"Mar., 1999",1999/03,12,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,30-34 years,30-34,1999,1999,"Apr., 1999",1999/04,28,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,30-34 years,30-34,1999,1999,"May, 1999",1999/05,20,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,30-34 years,30-34,1999,1999,"Jun., 1999",1999/06,21,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,30-34 years,30-34,1999,1999,"Jul., 1999",1999/07,23,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,30-34 years,30-34,1999,1999,"Aug., 1999",1999/08,24,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,30-34 years,30-34,1999,1999,"Sep., 1999",1999/09,14,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,30-34 years,30-34,1999,1999,"Oct., 1999",1999/10,23,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,30-34 years,30-34,1999,1999,"Nov., 1999",1999/11,25,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,30-34 years,30-34,1999,1999,"Dec., 1999",1999/12,18,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,30-34 years,30-34,2000,2000,"Jan., 2000",2000/01,17,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,30-34 years,30-34,2000,2000,"Feb., 2000",2000/02,13,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,30-34 years,30-34,2000,2000,"Mar., 2000",2000/03,23,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,30-34 years,30-34,2000,2000,"Apr., 2000",2000/04,17,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,30-34 years,30-34,2000,2000,"May, 2000",2000/05,16,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,30-34 years,30-34,2000,2000,"Jun., 2000",2000/06,17,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,30-34 years,30-34,2000,2000,"Jul., 2000",2000/07,16,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,30-34 years,30-34,2000,2000,"Aug., 2000",2000/08,12,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,30-34 years,30-34,2000,2000,"Sep., 2000",2000/09,11,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,30-34 years,30-34,2001,2001,"Mar., 2001",2001/03,11,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,30-34 years,30-34,2001,2001,"Jul., 2001",2001/07,10,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,30-34 years,30-34,2001,2001,"Aug., 2001",2001/08,11,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,30-34 years,30-34,2002,2002,"Jan., 2002",2002/01,18,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,30-34 years,30-34,2002,2002,"Feb., 2002",2002/02,14,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,30-34 years,30-34,2002,2002,"Mar., 2002",2002/03,23,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,30-34 years,30-34,2002,2002,"Apr., 2002",2002/04,16,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,30-34 years,30-34,2002,2002,"May, 2002",2002/05,22,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,30-34 years,30-34,2002,2002,"Jun., 2002",2002/06,23,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,30-34 years,30-34,2002,2002,"Jul., 2002",2002/07,26,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,30-34 years,30-34,2002,2002,"Aug., 2002",2002/08,12,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,30-34 years,30-34,2002,2002,"Sep., 2002",2002/09,15,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,30-34 years,30-34,2002,2002,"Oct., 2002",2002/10,11,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,30-34 years,30-34,2002,2002,"Nov., 2002",2002/11,18,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,30-34 years,30-34,2002,2002,"Dec., 2002",2002/12,10,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,1999,1999,"Jan., 1999",1999/01,31,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,1999,1999,"Feb., 1999",1999/02,29,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,1999,1999,"Mar., 1999",1999/03,21,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,1999,1999,"Apr., 1999",1999/04,27,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,1999,1999,"May, 1999",1999/05,35,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,1999,1999,"Jun., 1999",1999/06,34,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,1999,1999,"Jul., 1999",1999/07,36,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,1999,1999,"Aug., 1999",1999/08,31,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,1999,1999,"Sep., 1999",1999/09,30,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,1999,1999,"Oct., 1999",1999/10,29,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,1999,1999,"Nov., 1999",1999/11,28,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,1999,1999,"Dec., 1999",1999/12,17,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,2000,2000,"Jan., 2000",2000/01,34,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,2000,2000,"Feb., 2000",2000/02,29,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,2000,2000,"Mar., 2000",2000/03,38,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,2000,2000,"Apr., 2000",2000/04,24,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,2000,2000,"May, 2000",2000/05,21,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,2000,2000,"Jun., 2000",2000/06,30,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,2000,2000,"Jul., 2000",2000/07,34,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,2000,2000,"Aug., 2000",2000/08,20,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,2000,2000,"Sep., 2000",2000/09,15,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,2000,2000,"Oct., 2000",2000/10,10,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,2001,2001,"Mar., 2001",2001/03,10,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,2001,2001,"May, 2001",2001/05,10,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,2001,2001,"Jun., 2001",2001/06,12,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,2001,2001,"Jul., 2001",2001/07,16,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,2001,2001,"Aug., 2001",2001/08,23,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,2001,2001,"Sep., 2001",2001/09,16,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,2001,2001,"Oct., 2001",2001/10,13,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,2001,2001,"Dec., 2001",2001/12,13,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,2002,2002,"Jan., 2002",2002/01,18,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,2002,2002,"Feb., 2002",2002/02,25,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,2002,2002,"Mar., 2002",2002/03,24,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,2002,2002,"Apr., 2002",2002/04,18,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,2002,2002,"May, 2002",2002/05,20,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,2002,2002,"Jun., 2002",2002/06,24,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,2002,2002,"Jul., 2002",2002/07,17,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,2002,2002,"Aug., 2002",2002/08,32,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,2002,2002,"Sep., 2002",2002/09,29,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,2002,2002,"Oct., 2002",2002/10,28,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,2002,2002,"Nov., 2002",2002/11,28,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,35-39 years,35-39,2002,2002,"Dec., 2002",2002/12,23,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,1999,1999,"Jan., 1999",1999/01,32,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,1999,1999,"Feb., 1999",1999/02,36,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,1999,1999,"Mar., 1999",1999/03,33,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,1999,1999,"Apr., 1999",1999/04,38,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,1999,1999,"May, 1999",1999/05,41,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,1999,1999,"Jun., 1999",1999/06,31,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,1999,1999,"Jul., 1999",1999/07,35,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,1999,1999,"Aug., 1999",1999/08,44,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,1999,1999,"Sep., 1999",1999/09,26,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,1999,1999,"Oct., 1999",1999/10,34,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,1999,1999,"Nov., 1999",1999/11,31,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,1999,1999,"Dec., 1999",1999/12,28,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,2000,2000,"Jan., 2000",2000/01,37,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,2000,2000,"Feb., 2000",2000/02,30,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,2000,2000,"Mar., 2000",2000/03,32,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,2000,2000,"Apr., 2000",2000/04,33,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,2000,2000,"May, 2000",2000/05,48,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,2000,2000,"Jun., 2000",2000/06,37,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,2000,2000,"Jul., 2000",2000/07,36,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,2000,2000,"Aug., 2000",2000/08,27,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,2000,2000,"Sep., 2000",2000/09,23,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,2000,2000,"Oct., 2000",2000/10,11,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,2001,2001,"Jan., 2001",2001/01,13,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,2001,2001,"Feb., 2001",2001/02,15,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,2001,2001,"Mar., 2001",2001/03,16,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,2001,2001,"Apr., 2001",2001/04,16,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,2001,2001,"Jun., 2001",2001/06,14,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,2001,2001,"Jul., 2001",2001/07,22,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,2001,2001,"Aug., 2001",2001/08,13,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,2001,2001,"Sep., 2001",2001/09,20,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,2001,2001,"Oct., 2001",2001/10,13,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,2001,2001,"Nov., 2001",2001/11,13,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,2001,2001,"Dec., 2001",2001/12,20,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,2002,2002,"Jan., 2002",2002/01,35,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,2002,2002,"Feb., 2002",2002/02,35,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,2002,2002,"Mar., 2002",2002/03,34,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,2002,2002,"Apr., 2002",2002/04,27,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,2002,2002,"May, 2002",2002/05,40,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,2002,2002,"Jun., 2002",2002/06,44,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,2002,2002,"Jul., 2002",2002/07,43,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,2002,2002,"Aug., 2002",2002/08,31,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,2002,2002,"Sep., 2002",2002/09,40,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,2002,2002,"Oct., 2002",2002/10,38,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,2002,2002,"Nov., 2002",2002/11,38,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
"",California,06,Male,M,40-44 years,40-44,2002,2002,"Dec., 2002",2002/12,35,Not Applicable,Not Applicable,WONDER-SEX-5Yr-State-1999-2002.xls,1999,2002
