"Notes","Census Division","Census Division Code","Year","Year Code","Month","Month Code","Ten-Year Age Groups","Ten-Year Age Groups Code",Deaths,Population,Crude Rate
,"Division 1: New England","CENS-D1","2018","2018","Jul., 2018","2018/07","45-54 years","45-54",96,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Jul., 2018","2018/07","55-64 years","55-64",64,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Jul., 2018","2018/07","65-74 years","65-74",15,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Jul., 2018","2018/07","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Jul., 2018","2018/07","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Jul., 2018","2018/07","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Aug., 2018","2018/08","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Aug., 2018","2018/08","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Aug., 2018","2018/08","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Aug., 2018","2018/08","15-24 years","15-24",23,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Aug., 2018","2018/08","25-34 years","25-34",87,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Aug., 2018","2018/08","35-44 years","35-44",105,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Aug., 2018","2018/08","45-54 years","45-54",94,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Aug., 2018","2018/08","55-64 years","55-64",49,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Aug., 2018","2018/08","65-74 years","65-74",12,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Aug., 2018","2018/08","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Aug., 2018","2018/08","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Aug., 2018","2018/08","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Sep., 2018","2018/09","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Sep., 2018","2018/09","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Sep., 2018","2018/09","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Sep., 2018","2018/09","15-24 years","15-24",26,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Sep., 2018","2018/09","25-34 years","25-34",89,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Sep., 2018","2018/09","35-44 years","35-44",100,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Sep., 2018","2018/09","45-54 years","45-54",77,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Sep., 2018","2018/09","55-64 years","55-64",49,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Sep., 2018","2018/09","65-74 years","65-74",22,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Sep., 2018","2018/09","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Sep., 2018","2018/09","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Sep., 2018","2018/09","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Oct., 2018","2018/10","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Oct., 2018","2018/10","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Oct., 2018","2018/10","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Oct., 2018","2018/10","15-24 years","15-24",24,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Oct., 2018","2018/10","25-34 years","25-34",94,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Oct., 2018","2018/10","35-44 years","35-44",95,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Oct., 2018","2018/10","45-54 years","45-54",81,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Oct., 2018","2018/10","55-64 years","55-64",51,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Oct., 2018","2018/10","65-74 years","65-74",17,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Oct., 2018","2018/10","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Oct., 2018","2018/10","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Oct., 2018","2018/10","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Nov., 2018","2018/11","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Nov., 2018","2018/11","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Nov., 2018","2018/11","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Nov., 2018","2018/11","15-24 years","15-24",25,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Nov., 2018","2018/11","25-34 years","25-34",96,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Nov., 2018","2018/11","35-44 years","35-44",94,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Nov., 2018","2018/11","45-54 years","45-54",72,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Nov., 2018","2018/11","55-64 years","55-64",71,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Nov., 2018","2018/11","65-74 years","65-74",12,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Nov., 2018","2018/11","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Nov., 2018","2018/11","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Nov., 2018","2018/11","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Dec., 2018","2018/12","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Dec., 2018","2018/12","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Dec., 2018","2018/12","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Dec., 2018","2018/12","15-24 years","15-24",20,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Dec., 2018","2018/12","25-34 years","25-34",106,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Dec., 2018","2018/12","35-44 years","35-44",83,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Dec., 2018","2018/12","45-54 years","45-54",94,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Dec., 2018","2018/12","55-64 years","55-64",61,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Dec., 2018","2018/12","65-74 years","65-74",14,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Dec., 2018","2018/12","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Dec., 2018","2018/12","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2018","2018","Dec., 2018","2018/12","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Jan., 2019","2019/01","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Jan., 2019","2019/01","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Jan., 2019","2019/01","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Jan., 2019","2019/01","15-24 years","15-24",26,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Jan., 2019","2019/01","25-34 years","25-34",107,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Jan., 2019","2019/01","35-44 years","35-44",79,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Jan., 2019","2019/01","45-54 years","45-54",74,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Jan., 2019","2019/01","55-64 years","55-64",64,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Jan., 2019","2019/01","65-74 years","65-74",13,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Jan., 2019","2019/01","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Jan., 2019","2019/01","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Jan., 2019","2019/01","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Feb., 2019","2019/02","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Feb., 2019","2019/02","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Feb., 2019","2019/02","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Feb., 2019","2019/02","15-24 years","15-24",17,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Feb., 2019","2019/02","25-34 years","25-34",82,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Feb., 2019","2019/02","35-44 years","35-44",88,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Feb., 2019","2019/02","45-54 years","45-54",92,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Feb., 2019","2019/02","55-64 years","55-64",68,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Feb., 2019","2019/02","65-74 years","65-74",11,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Feb., 2019","2019/02","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Feb., 2019","2019/02","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Feb., 2019","2019/02","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Mar., 2019","2019/03","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Mar., 2019","2019/03","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Mar., 2019","2019/03","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Mar., 2019","2019/03","15-24 years","15-24",26,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Mar., 2019","2019/03","25-34 years","25-34",126,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Mar., 2019","2019/03","35-44 years","35-44",94,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Mar., 2019","2019/03","45-54 years","45-54",86,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Mar., 2019","2019/03","55-64 years","55-64",60,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Mar., 2019","2019/03","65-74 years","65-74",17,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Mar., 2019","2019/03","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Mar., 2019","2019/03","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Mar., 2019","2019/03","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Apr., 2019","2019/04","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Apr., 2019","2019/04","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Apr., 2019","2019/04","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Apr., 2019","2019/04","15-24 years","15-24",25,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Apr., 2019","2019/04","25-34 years","25-34",82,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Apr., 2019","2019/04","35-44 years","35-44",84,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Apr., 2019","2019/04","45-54 years","45-54",84,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Apr., 2019","2019/04","55-64 years","55-64",69,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Apr., 2019","2019/04","65-74 years","65-74",13,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Apr., 2019","2019/04","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Apr., 2019","2019/04","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Apr., 2019","2019/04","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","May, 2019","2019/05","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","May, 2019","2019/05","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","May, 2019","2019/05","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","May, 2019","2019/05","15-24 years","15-24",12,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","May, 2019","2019/05","25-34 years","25-34",107,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","May, 2019","2019/05","35-44 years","35-44",114,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","May, 2019","2019/05","45-54 years","45-54",83,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","May, 2019","2019/05","55-64 years","55-64",77,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","May, 2019","2019/05","65-74 years","65-74",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","May, 2019","2019/05","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","May, 2019","2019/05","85+ years","85+",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","May, 2019","2019/05","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 1: New England","CENS-D1","2019","2019","Jun., 2019","2019/06","< 1 year","1",Suppressed,Not Applicable,Not Applicable
