Notes,Census Region,Census Region Code,Year,Year Code,Month,Month Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Deaths,Population,Crude Rate
,Census Region 3: South,CENS-R3,2005,2005,"Oct., 2005",2005/10,75-84 years,75-84,17,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2005,2005,"Oct., 2005",2005/10,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2005,2005,"Oct., 2005",2005/10,Not Stated,NS,0,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2005,2005,"Nov., 2005",2005/11,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2005,2005,"Nov., 2005",2005/11,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2005,2005,"Nov., 2005",2005/11,5-14 years,5-14,0,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2005,2005,"Nov., 2005",2005/11,15-24 years,15-24,104,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2005,2005,"Nov., 2005",2005/11,25-34 years,25-34,191,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2005,2005,"Nov., 2005",2005/11,35-44 years,35-44,292,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2005,2005,"Nov., 2005",2005/11,45-54 years,45-54,296,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2005,2005,"Nov., 2005",2005/11,55-64 years,55-64,96,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2005,2005,"Nov., 2005",2005/11,65-74 years,65-74,17,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2005,2005,"Nov., 2005",2005/11,75-84 years,75-84,16,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2005,2005,"Nov., 2005",2005/11,85+ years,85+,14,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2005,2005,"Nov., 2005",2005/11,Not Stated,NS,0,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2005,2005,"Dec., 2005",2005/12,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2005,2005,"Dec., 2005",2005/12,1-4 years,1-4,0,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2005,2005,"Dec., 2005",2005/12,5-14 years,5-14,0,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2005,2005,"Dec., 2005",2005/12,15-24 years,15-24,116,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2005,2005,"Dec., 2005",2005/12,25-34 years,25-34,201,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2005,2005,"Dec., 2005",2005/12,35-44 years,35-44,262,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2005,2005,"Dec., 2005",2005/12,45-54 years,45-54,293,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2005,2005,"Dec., 2005",2005/12,55-64 years,55-64,93,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2005,2005,"Dec., 2005",2005/12,65-74 years,65-74,24,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2005,2005,"Dec., 2005",2005/12,75-84 years,75-84,21,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2005,2005,"Dec., 2005",2005/12,85+ years,85+,13,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2005,2005,"Dec., 2005",2005/12,Not Stated,NS,0,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jan., 2006",2006/01,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jan., 2006",2006/01,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jan., 2006",2006/01,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jan., 2006",2006/01,15-24 years,15-24,143,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jan., 2006",2006/01,25-34 years,25-34,201,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jan., 2006",2006/01,35-44 years,35-44,341,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jan., 2006",2006/01,45-54 years,45-54,331,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jan., 2006",2006/01,55-64 years,55-64,116,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jan., 2006",2006/01,65-74 years,65-74,32,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jan., 2006",2006/01,75-84 years,75-84,18,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jan., 2006",2006/01,85+ years,85+,10,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jan., 2006",2006/01,Not Stated,NS,0,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Feb., 2006",2006/02,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Feb., 2006",2006/02,1-4 years,1-4,0,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Feb., 2006",2006/02,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Feb., 2006",2006/02,15-24 years,15-24,116,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Feb., 2006",2006/02,25-34 years,25-34,218,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Feb., 2006",2006/02,35-44 years,35-44,291,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Feb., 2006",2006/02,45-54 years,45-54,325,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Feb., 2006",2006/02,55-64 years,55-64,94,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Feb., 2006",2006/02,65-74 years,65-74,28,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Feb., 2006",2006/02,75-84 years,75-84,18,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Feb., 2006",2006/02,85+ years,85+,12,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Feb., 2006",2006/02,Not Stated,NS,0,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Mar., 2006",2006/03,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Mar., 2006",2006/03,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Mar., 2006",2006/03,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Mar., 2006",2006/03,15-24 years,15-24,127,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Mar., 2006",2006/03,25-34 years,25-34,185,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Mar., 2006",2006/03,35-44 years,35-44,330,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Mar., 2006",2006/03,45-54 years,45-54,373,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Mar., 2006",2006/03,55-64 years,55-64,104,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Mar., 2006",2006/03,65-74 years,65-74,34,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Mar., 2006",2006/03,75-84 years,75-84,13,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Mar., 2006",2006/03,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Mar., 2006",2006/03,Not Stated,NS,0,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Apr., 2006",2006/04,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Apr., 2006",2006/04,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Apr., 2006",2006/04,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Apr., 2006",2006/04,15-24 years,15-24,121,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Apr., 2006",2006/04,25-34 years,25-34,231,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Apr., 2006",2006/04,35-44 years,35-44,322,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Apr., 2006",2006/04,45-54 years,45-54,351,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Apr., 2006",2006/04,55-64 years,55-64,98,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Apr., 2006",2006/04,65-74 years,65-74,22,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Apr., 2006",2006/04,75-84 years,75-84,15,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Apr., 2006",2006/04,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Apr., 2006",2006/04,Not Stated,NS,0,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"May, 2006",2006/05,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"May, 2006",2006/05,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"May, 2006",2006/05,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"May, 2006",2006/05,15-24 years,15-24,134,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"May, 2006",2006/05,25-34 years,25-34,224,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"May, 2006",2006/05,35-44 years,35-44,346,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"May, 2006",2006/05,45-54 years,45-54,338,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"May, 2006",2006/05,55-64 years,55-64,132,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"May, 2006",2006/05,65-74 years,65-74,36,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"May, 2006",2006/05,75-84 years,75-84,14,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"May, 2006",2006/05,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"May, 2006",2006/05,Not Stated,NS,0,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jun., 2006",2006/06,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jun., 2006",2006/06,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jun., 2006",2006/06,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jun., 2006",2006/06,15-24 years,15-24,140,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jun., 2006",2006/06,25-34 years,25-34,240,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jun., 2006",2006/06,35-44 years,35-44,339,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jun., 2006",2006/06,45-54 years,45-54,338,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jun., 2006",2006/06,55-64 years,55-64,95,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jun., 2006",2006/06,65-74 years,65-74,18,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jun., 2006",2006/06,75-84 years,75-84,19,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jun., 2006",2006/06,85+ years,85+,14,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jun., 2006",2006/06,Not Stated,NS,0,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jul., 2006",2006/07,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jul., 2006",2006/07,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jul., 2006",2006/07,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jul., 2006",2006/07,15-24 years,15-24,124,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jul., 2006",2006/07,25-34 years,25-34,264,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jul., 2006",2006/07,35-44 years,35-44,333,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jul., 2006",2006/07,45-54 years,45-54,335,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jul., 2006",2006/07,55-64 years,55-64,111,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jul., 2006",2006/07,65-74 years,65-74,26,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jul., 2006",2006/07,75-84 years,75-84,20,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jul., 2006",2006/07,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Jul., 2006",2006/07,Not Stated,NS,0,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Aug., 2006",2006/08,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Aug., 2006",2006/08,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Aug., 2006",2006/08,5-14 years,5-14,0,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Aug., 2006",2006/08,15-24 years,15-24,139,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Aug., 2006",2006/08,25-34 years,25-34,257,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Aug., 2006",2006/08,35-44 years,35-44,346,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Aug., 2006",2006/08,45-54 years,45-54,356,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Aug., 2006",2006/08,55-64 years,55-64,103,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Aug., 2006",2006/08,65-74 years,65-74,25,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Aug., 2006",2006/08,75-84 years,75-84,19,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Aug., 2006",2006/08,85+ years,85+,16,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Aug., 2006",2006/08,Not Stated,NS,0,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Sep., 2006",2006/09,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Sep., 2006",2006/09,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Sep., 2006",2006/09,5-14 years,5-14,0,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Sep., 2006",2006/09,15-24 years,15-24,140,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Sep., 2006",2006/09,25-34 years,25-34,232,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Sep., 2006",2006/09,35-44 years,35-44,317,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Sep., 2006",2006/09,45-54 years,45-54,336,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Sep., 2006",2006/09,55-64 years,55-64,93,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Sep., 2006",2006/09,65-74 years,65-74,24,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Sep., 2006",2006/09,75-84 years,75-84,25,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Sep., 2006",2006/09,85+ years,85+,13,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Sep., 2006",2006/09,Not Stated,NS,0,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Oct., 2006",2006/10,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Oct., 2006",2006/10,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Oct., 2006",2006/10,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Oct., 2006",2006/10,15-24 years,15-24,142,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Oct., 2006",2006/10,25-34 years,25-34,202,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Oct., 2006",2006/10,35-44 years,35-44,313,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Oct., 2006",2006/10,45-54 years,45-54,356,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Oct., 2006",2006/10,55-64 years,55-64,102,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Oct., 2006",2006/10,65-74 years,65-74,26,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Oct., 2006",2006/10,75-84 years,75-84,17,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Oct., 2006",2006/10,85+ years,85+,11,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Oct., 2006",2006/10,Not Stated,NS,0,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Nov., 2006",2006/11,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Nov., 2006",2006/11,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Nov., 2006",2006/11,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Nov., 2006",2006/11,15-24 years,15-24,138,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Nov., 2006",2006/11,25-34 years,25-34,226,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Nov., 2006",2006/11,35-44 years,35-44,322,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Nov., 2006",2006/11,45-54 years,45-54,360,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Nov., 2006",2006/11,55-64 years,55-64,111,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Nov., 2006",2006/11,65-74 years,65-74,28,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Nov., 2006",2006/11,75-84 years,75-84,15,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Nov., 2006",2006/11,85+ years,85+,14,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Nov., 2006",2006/11,Not Stated,NS,0,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Dec., 2006",2006/12,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Dec., 2006",2006/12,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Dec., 2006",2006/12,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Dec., 2006",2006/12,15-24 years,15-24,133,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Dec., 2006",2006/12,25-34 years,25-34,248,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Dec., 2006",2006/12,35-44 years,35-44,300,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Dec., 2006",2006/12,45-54 years,45-54,345,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Dec., 2006",2006/12,55-64 years,55-64,120,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Dec., 2006",2006/12,65-74 years,65-74,29,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Dec., 2006",2006/12,75-84 years,75-84,24,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Dec., 2006",2006/12,85+ years,85+,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2006,2006,"Dec., 2006",2006/12,Not Stated,NS,0,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2007,2007,"Jan., 2007",2007/01,< 1 year,1,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2007,2007,"Jan., 2007",2007/01,1-4 years,1-4,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2007,2007,"Jan., 2007",2007/01,5-14 years,5-14,Suppressed,Not Applicable,Not Applicable
,Census Region 3: South,CENS-R3,2007,2007,"Jan., 2007",2007/01,15-24 years,15-24,125,Not Applicable,Not Applicable
