Census Region Code,Month Code,Sex Code,Age Group Code,Deaths,Year,Census Region,Age Groups
CENS-R3,2002/01,F,1-4,Suppressed,2002,Census Region 3: South,1-4 years
CENS-R3,2002/03,F,1-4,Suppressed,2002,Census Region 3: South,1-4 years
CENS-R3,2002/05,F,1-4,Suppressed,2002,Census Region 3: South,1-4 years
CENS-R3,2002/06,F,1-4,Suppressed,2002,Census Region 3: South,1-4 years
CENS-R3,2002/07,F,1-4,Suppressed,2002,Census Region 3: South,1-4 years
CENS-R3,2002/09,F,1-4,Suppressed,2002,Census Region 3: South,1-4 years
CENS-R3,2002/10,F,1-4,Suppressed,2002,Census Region 3: South,1-4 years
CENS-R3,2003/01,F,1-4,Suppressed,2003,Census Region 3: South,1-4 years
CENS-R3,2003/03,F,1-4,Suppressed,2003,Census Region 3: South,1-4 years
CENS-R3,2003/05,F,1-4,Suppressed,2003,Census Region 3: South,1-4 years
CENS-R3,2003/06,F,1-4,Suppressed,2003,Census Region 3: South,1-4 years
CENS-R3,2003/07,F,1-4,Suppressed,2003,Census Region 3: South,1-4 years
CENS-R3,2004/06,F,1-4,Suppressed,2004,Census Region 3: South,1-4 years
CENS-R3,2004/08,F,1-4,Suppressed,2004,Census Region 3: South,1-4 years
CENS-R3,2004/10,F,1-4,Suppressed,2004,Census Region 3: South,1-4 years
CENS-R3,2004/12,F,1-4,Suppressed,2004,Census Region 3: South,1-4 years
CENS-R3,2005/02,F,1-4,Suppressed,2005,Census Region 3: South,1-4 years
CENS-R3,2005/04,F,1-4,Suppressed,2005,Census Region 3: South,1-4 years
CENS-R3,2005/09,F,1-4,Suppressed,2005,Census Region 3: South,1-4 years
CENS-R3,2005/10,F,1-4,Suppressed,2005,Census Region 3: South,1-4 years
CENS-R3,2005/11,F,1-4,Suppressed,2005,Census Region 3: South,1-4 years
CENS-R3,2006/04,F,1-4,Suppressed,2006,Census Region 3: South,1-4 years
CENS-R3,2006/06,F,1-4,Suppressed,2006,Census Region 3: South,1-4 years
CENS-R3,2006/09,F,1-4,Suppressed,2006,Census Region 3: South,1-4 years
CENS-R3,2006/10,F,1-4,Suppressed,2006,Census Region 3: South,1-4 years
CENS-R3,2006/11,F,1-4,Suppressed,2006,Census Region 3: South,1-4 years
CENS-R3,2006/12,F,1-4,Suppressed,2006,Census Region 3: South,1-4 years
CENS-R3,2007/01,F,1-4,Suppressed,2007,Census Region 3: South,1-4 years
CENS-R3,2007/02,F,1-4,Suppressed,2007,Census Region 3: South,1-4 years
CENS-R3,2007/03,F,1-4,Suppressed,2007,Census Region 3: South,1-4 years
CENS-R3,2007/04,F,1-4,Suppressed,2007,Census Region 3: South,1-4 years
CENS-R3,2007/05,F,1-4,Suppressed,2007,Census Region 3: South,1-4 years
CENS-R3,2007/06,F,1-4,Suppressed,2007,Census Region 3: South,1-4 years
CENS-R3,2007/07,F,1-4,Suppressed,2007,Census Region 3: South,1-4 years
CENS-R3,2007/09,F,1-4,Suppressed,2007,Census Region 3: South,1-4 years
CENS-R3,2008/01,F,1-4,Suppressed,2008,Census Region 3: South,1-4 years
CENS-R3,2008/02,F,1-4,Suppressed,2008,Census Region 3: South,1-4 years
CENS-R3,2008/03,F,1-4,Suppressed,2008,Census Region 3: South,1-4 years
CENS-R3,2008/04,F,1-4,Suppressed,2008,Census Region 3: South,1-4 years
CENS-R3,2008/05,F,1-4,Suppressed,2008,Census Region 3: South,1-4 years
CENS-R3,2008/06,F,1-4,Suppressed,2008,Census Region 3: South,1-4 years
CENS-R3,2008/07,F,1-4,Suppressed,2008,Census Region 3: South,1-4 years
CENS-R3,2008/08,F,1-4,Suppressed,2008,Census Region 3: South,1-4 years
CENS-R3,2008/10,F,1-4,Suppressed,2008,Census Region 3: South,1-4 years
CENS-R3,2008/11,F,1-4,Suppressed,2008,Census Region 3: South,1-4 years
CENS-R3,2008/12,F,1-4,Suppressed,2008,Census Region 3: South,1-4 years
CENS-R3,2009/03,F,1-4,Suppressed,2009,Census Region 3: South,1-4 years
CENS-R3,2009/04,F,1-4,Suppressed,2009,Census Region 3: South,1-4 years
CENS-R3,2009/05,F,1-4,Suppressed,2009,Census Region 3: South,1-4 years
CENS-R3,2009/09,F,1-4,Suppressed,2009,Census Region 3: South,1-4 years
CENS-R3,2009/12,F,1-4,Suppressed,2009,Census Region 3: South,1-4 years
CENS-R3,2010/03,F,1-4,Suppressed,2010,Census Region 3: South,1-4 years
CENS-R3,2010/05,F,1-4,Suppressed,2010,Census Region 3: South,1-4 years
CENS-R3,2010/06,F,1-4,Suppressed,2010,Census Region 3: South,1-4 years
CENS-R3,2010/08,F,1-4,Suppressed,2010,Census Region 3: South,1-4 years
CENS-R3,2010/09,F,1-4,Suppressed,2010,Census Region 3: South,1-4 years
CENS-R3,2010/10,F,1-4,Suppressed,2010,Census Region 3: South,1-4 years
CENS-R3,2010/11,F,1-4,Suppressed,2010,Census Region 3: South,1-4 years
CENS-R3,1999/01,F,NS,Suppressed,1999,Census Region 3: South,Not Stated
CENS-R3,1999/09,F,NS,Suppressed,1999,Census Region 3: South,Not Stated
CENS-R3,2002/03,F,NS,Suppressed,2002,Census Region 3: South,Not Stated
CENS-R3,2002/04,F,NS,Suppressed,2002,Census Region 3: South,Not Stated
CENS-R3,2004/01,F,NS,Suppressed,2004,Census Region 3: South,Not Stated
CENS-R3,2004/05,F,NS,Suppressed,2004,Census Region 3: South,Not Stated
CENS-R3,2004/11,F,NS,Suppressed,2004,Census Region 3: South,Not Stated
CENS-R3,2007/10,F,NS,Suppressed,2007,Census Region 3: South,Not Stated
CENS-R3,2008/05,F,NS,Suppressed,2008,Census Region 3: South,Not Stated
CENS-R3,2008/07,F,NS,Suppressed,2008,Census Region 3: South,Not Stated
CENS-R3,2009/02,F,NS,Suppressed,2009,Census Region 3: South,Not Stated
CENS-R3,1999/01,M,1,Suppressed,1999,Census Region 3: South,< 1 year
CENS-R3,1999/03,M,1,Suppressed,1999,Census Region 3: South,< 1 year
CENS-R3,1999/06,M,1,Suppressed,1999,Census Region 3: South,< 1 year
CENS-R3,1999/07,M,1,Suppressed,1999,Census Region 3: South,< 1 year
CENS-R3,1999/08,M,1,Suppressed,1999,Census Region 3: South,< 1 year
CENS-R3,1999/11,M,1,Suppressed,1999,Census Region 3: South,< 1 year
CENS-R3,1999/12,M,1,Suppressed,1999,Census Region 3: South,< 1 year
CENS-R3,2000/03,M,1,Suppressed,2000,Census Region 3: South,< 1 year
CENS-R3,2000/06,M,1,Suppressed,2000,Census Region 3: South,< 1 year
CENS-R3,2000/11,M,1,Suppressed,2000,Census Region 3: South,< 1 year
CENS-R3,2001/01,M,1,Suppressed,2001,Census Region 3: South,< 1 year
CENS-R3,2001/03,M,1,Suppressed,2001,Census Region 3: South,< 1 year
CENS-R3,2001/05,M,1,Suppressed,2001,Census Region 3: South,< 1 year
CENS-R3,2001/06,M,1,Suppressed,2001,Census Region 3: South,< 1 year
CENS-R3,2001/07,M,1,Suppressed,2001,Census Region 3: South,< 1 year
CENS-R3,2001/09,M,1,Suppressed,2001,Census Region 3: South,< 1 year
CENS-R3,2001/11,M,1,Suppressed,2001,Census Region 3: South,< 1 year
CENS-R3,2001/12,M,1,Suppressed,2001,Census Region 3: South,< 1 year
CENS-R3,2002/02,M,1,Suppressed,2002,Census Region 3: South,< 1 year
CENS-R3,2002/03,M,1,Suppressed,2002,Census Region 3: South,< 1 year
CENS-R3,2002/04,M,1,Suppressed,2002,Census Region 3: South,< 1 year
CENS-R3,2002/05,M,1,Suppressed,2002,Census Region 3: South,< 1 year
CENS-R3,2002/06,M,1,Suppressed,2002,Census Region 3: South,< 1 year
CENS-R3,2002/07,M,1,Suppressed,2002,Census Region 3: South,< 1 year
CENS-R3,2002/09,M,1,Suppressed,2002,Census Region 3: South,< 1 year
CENS-R3,2002/10,M,1,Suppressed,2002,Census Region 3: South,< 1 year
CENS-R3,2002/12,M,1,Suppressed,2002,Census Region 3: South,< 1 year
CENS-R3,2003/01,M,1,Suppressed,2003,Census Region 3: South,< 1 year
CENS-R3,2003/04,M,1,Suppressed,2003,Census Region 3: South,< 1 year
CENS-R3,2003/05,M,1,Suppressed,2003,Census Region 3: South,< 1 year
CENS-R3,2003/07,M,1,Suppressed,2003,Census Region 3: South,< 1 year
CENS-R3,2003/08,M,1,Suppressed,2003,Census Region 3: South,< 1 year
CENS-R3,2003/12,M,1,Suppressed,2003,Census Region 3: South,< 1 year
CENS-R3,2004/02,M,1,Suppressed,2004,Census Region 3: South,< 1 year
CENS-R3,2004/03,M,1,Suppressed,2004,Census Region 3: South,< 1 year
CENS-R3,2004/04,M,1,Suppressed,2004,Census Region 3: South,< 1 year
CENS-R3,2004/05,M,1,Suppressed,2004,Census Region 3: South,< 1 year
CENS-R3,2005/02,M,1,Suppressed,2005,Census Region 3: South,< 1 year
CENS-R3,2005/03,M,1,Suppressed,2005,Census Region 3: South,< 1 year
CENS-R3,2005/04,M,1,Suppressed,2005,Census Region 3: South,< 1 year
CENS-R3,2005/06,M,1,Suppressed,2005,Census Region 3: South,< 1 year
CENS-R3,2005/07,M,1,Suppressed,2005,Census Region 3: South,< 1 year
CENS-R3,2005/09,M,1,Suppressed,2005,Census Region 3: South,< 1 year
CENS-R3,2005/11,M,1,Suppressed,2005,Census Region 3: South,< 1 year
CENS-R3,2005/12,M,1,Suppressed,2005,Census Region 3: South,< 1 year
CENS-R3,2006/01,M,1,Suppressed,2006,Census Region 3: South,< 1 year
CENS-R3,2006/02,M,1,Suppressed,2006,Census Region 3: South,< 1 year
CENS-R3,2006/03,M,1,Suppressed,2006,Census Region 3: South,< 1 year
CENS-R3,2006/04,M,1,Suppressed,2006,Census Region 3: South,< 1 year
CENS-R3,2006/05,M,1,Suppressed,2006,Census Region 3: South,< 1 year
CENS-R3,2006/06,M,1,Suppressed,2006,Census Region 3: South,< 1 year
CENS-R3,2006/07,M,1,Suppressed,2006,Census Region 3: South,< 1 year
CENS-R3,2006/09,M,1,Suppressed,2006,Census Region 3: South,< 1 year
CENS-R3,2006/10,M,1,Suppressed,2006,Census Region 3: South,< 1 year
CENS-R3,2006/11,M,1,Suppressed,2006,Census Region 3: South,< 1 year
CENS-R3,2006/12,M,1,Suppressed,2006,Census Region 3: South,< 1 year
CENS-R3,2007/01,M,1,Suppressed,2007,Census Region 3: South,< 1 year
CENS-R3,2007/02,M,1,Suppressed,2007,Census Region 3: South,< 1 year
CENS-R3,2007/03,M,1,Suppressed,2007,Census Region 3: South,< 1 year
CENS-R3,2007/04,M,1,Suppressed,2007,Census Region 3: South,< 1 year
CENS-R3,2007/05,M,1,Suppressed,2007,Census Region 3: South,< 1 year
CENS-R3,2007/06,M,1,Suppressed,2007,Census Region 3: South,< 1 year
CENS-R3,2007/09,M,1,Suppressed,2007,Census Region 3: South,< 1 year
CENS-R3,2007/11,M,1,Suppressed,2007,Census Region 3: South,< 1 year
CENS-R3,2008/02,M,1,Suppressed,2008,Census Region 3: South,< 1 year
CENS-R3,2008/04,M,1,Suppressed,2008,Census Region 3: South,< 1 year
CENS-R3,2008/05,M,1,Suppressed,2008,Census Region 3: South,< 1 year
CENS-R3,2008/10,M,1,Suppressed,2008,Census Region 3: South,< 1 year
CENS-R3,2008/12,M,1,Suppressed,2008,Census Region 3: South,< 1 year
CENS-R3,2009/01,M,1,Suppressed,2009,Census Region 3: South,< 1 year
CENS-R3,2009/03,M,1,Suppressed,2009,Census Region 3: South,< 1 year
CENS-R3,2009/05,M,1,Suppressed,2009,Census Region 3: South,< 1 year
CENS-R3,2009/08,M,1,Suppressed,2009,Census Region 3: South,< 1 year
CENS-R3,2009/09,M,1,Suppressed,2009,Census Region 3: South,< 1 year
CENS-R3,2009/11,M,1,Suppressed,2009,Census Region 3: South,< 1 year
CENS-R3,2009/12,M,1,Suppressed,2009,Census Region 3: South,< 1 year
CENS-R3,2010/01,M,1,Suppressed,2010,Census Region 3: South,< 1 year
CENS-R3,2010/02,M,1,Suppressed,2010,Census Region 3: South,< 1 year
CENS-R3,2010/03,M,1,Suppressed,2010,Census Region 3: South,< 1 year
CENS-R3,2010/06,M,1,Suppressed,2010,Census Region 3: South,< 1 year
CENS-R3,2010/07,M,1,Suppressed,2010,Census Region 3: South,< 1 year
CENS-R3,2010/08,M,1,Suppressed,2010,Census Region 3: South,< 1 year
CENS-R3,2010/09,M,1,Suppressed,2010,Census Region 3: South,< 1 year
CENS-R3,2010/11,M,1,Suppressed,2010,Census Region 3: South,< 1 year
CENS-R3,1999/01,M,1-4,Suppressed,1999,Census Region 3: South,1-4 years
CENS-R3,1999/02,M,1-4,Suppressed,1999,Census Region 3: South,1-4 years
CENS-R3,1999/07,M,1-4,Suppressed,1999,Census Region 3: South,1-4 years
CENS-R3,1999/08,M,1-4,Suppressed,1999,Census Region 3: South,1-4 years
CENS-R3,1999/10,M,1-4,Suppressed,1999,Census Region 3: South,1-4 years
CENS-R3,2000/02,M,1-4,Suppressed,2000,Census Region 3: South,1-4 years
CENS-R3,2000/05,M,1-4,Suppressed,2000,Census Region 3: South,1-4 years
CENS-R3,2000/09,M,1-4,Suppressed,2000,Census Region 3: South,1-4 years
CENS-R3,2000/10,M,1-4,Suppressed,2000,Census Region 3: South,1-4 years
CENS-R3,2001/01,M,1-4,Suppressed,2001,Census Region 3: South,1-4 years
CENS-R3,2001/02,M,1-4,Suppressed,2001,Census Region 3: South,1-4 years
CENS-R3,2001/03,M,1-4,Suppressed,2001,Census Region 3: South,1-4 years
CENS-R3,2001/04,M,1-4,Suppressed,2001,Census Region 3: South,1-4 years
CENS-R3,2001/05,M,1-4,Suppressed,2001,Census Region 3: South,1-4 years
CENS-R3,2001/07,M,1-4,Suppressed,2001,Census Region 3: South,1-4 years
CENS-R3,2001/08,M,1-4,Suppressed,2001,Census Region 3: South,1-4 years
CENS-R3,2001/09,M,1-4,Suppressed,2001,Census Region 3: South,1-4 years
CENS-R3,2001/11,M,1-4,Suppressed,2001,Census Region 3: South,1-4 years
CENS-R3,2002/02,M,1-4,Suppressed,2002,Census Region 3: South,1-4 years
CENS-R3,2002/09,M,1-4,Suppressed,2002,Census Region 3: South,1-4 years
CENS-R3,2003/03,M,1-4,Suppressed,2003,Census Region 3: South,1-4 years
CENS-R3,2003/10,M,1-4,Suppressed,2003,Census Region 3: South,1-4 years
CENS-R3,2003/11,M,1-4,Suppressed,2003,Census Region 3: South,1-4 years
CENS-R3,2003/12,M,1-4,Suppressed,2003,Census Region 3: South,1-4 years
CENS-R3,2004/01,M,1-4,Suppressed,2004,Census Region 3: South,1-4 years
CENS-R3,2004/03,M,1-4,Suppressed,2004,Census Region 3: South,1-4 years
CENS-R3,2004/05,M,1-4,Suppressed,2004,Census Region 3: South,1-4 years
CENS-R3,2004/07,M,1-4,Suppressed,2004,Census Region 3: South,1-4 years
CENS-R3,2004/08,M,1-4,Suppressed,2004,Census Region 3: South,1-4 years
CENS-R3,2004/11,M,1-4,Suppressed,2004,Census Region 3: South,1-4 years
CENS-R3,2004/12,M,1-4,Suppressed,2004,Census Region 3: South,1-4 years
CENS-R3,2005/01,M,1-4,Suppressed,2005,Census Region 3: South,1-4 years
CENS-R3,2005/02,M,1-4,Suppressed,2005,Census Region 3: South,1-4 years
CENS-R3,2005/03,M,1-4,Suppressed,2005,Census Region 3: South,1-4 years
CENS-R3,2005/07,M,1-4,Suppressed,2005,Census Region 3: South,1-4 years
CENS-R3,2005/08,M,1-4,Suppressed,2005,Census Region 3: South,1-4 years
CENS-R3,2005/09,M,1-4,Suppressed,2005,Census Region 3: South,1-4 years
CENS-R3,2005/10,M,1-4,Suppressed,2005,Census Region 3: South,1-4 years
CENS-R3,2005/11,M,1-4,Suppressed,2005,Census Region 3: South,1-4 years
CENS-R3,2006/01,M,1-4,Suppressed,2006,Census Region 3: South,1-4 years
CENS-R3,2006/03,M,1-4,Suppressed,2006,Census Region 3: South,1-4 years
CENS-R3,2006/04,M,1-4,Suppressed,2006,Census Region 3: South,1-4 years
CENS-R3,2006/05,M,1-4,Suppressed,2006,Census Region 3: South,1-4 years
CENS-R3,2006/06,M,1-4,Suppressed,2006,Census Region 3: South,1-4 years
CENS-R3,2006/07,M,1-4,Suppressed,2006,Census Region 3: South,1-4 years
CENS-R3,2006/08,M,1-4,Suppressed,2006,Census Region 3: South,1-4 years
CENS-R3,2006/09,M,1-4,Suppressed,2006,Census Region 3: South,1-4 years
CENS-R3,2006/10,M,1-4,Suppressed,2006,Census Region 3: South,1-4 years
CENS-R3,2007/01,M,1-4,Suppressed,2007,Census Region 3: South,1-4 years
CENS-R3,2007/02,M,1-4,Suppressed,2007,Census Region 3: South,1-4 years
CENS-R3,2007/03,M,1-4,Suppressed,2007,Census Region 3: South,1-4 years
CENS-R3,2007/04,M,1-4,Suppressed,2007,Census Region 3: South,1-4 years
CENS-R3,2007/05,M,1-4,Suppressed,2007,Census Region 3: South,1-4 years
CENS-R3,2007/06,M,1-4,Suppressed,2007,Census Region 3: South,1-4 years
CENS-R3,2007/07,M,1-4,Suppressed,2007,Census Region 3: South,1-4 years
CENS-R3,2007/09,M,1-4,Suppressed,2007,Census Region 3: South,1-4 years
CENS-R3,2007/10,M,1-4,Suppressed,2007,Census Region 3: South,1-4 years
CENS-R3,2008/01,M,1-4,Suppressed,2008,Census Region 3: South,1-4 years
CENS-R3,2008/03,M,1-4,Suppressed,2008,Census Region 3: South,1-4 years
CENS-R3,2008/04,M,1-4,Suppressed,2008,Census Region 3: South,1-4 years
CENS-R3,2008/05,M,1-4,Suppressed,2008,Census Region 3: South,1-4 years
CENS-R3,2008/10,M,1-4,Suppressed,2008,Census Region 3: South,1-4 years
CENS-R3,2008/12,M,1-4,Suppressed,2008,Census Region 3: South,1-4 years
CENS-R3,2009/04,M,1-4,Suppressed,2009,Census Region 3: South,1-4 years
CENS-R3,2009/05,M,1-4,Suppressed,2009,Census Region 3: South,1-4 years
CENS-R3,2009/08,M,1-4,Suppressed,2009,Census Region 3: South,1-4 years
CENS-R3,2009/09,M,1-4,Suppressed,2009,Census Region 3: South,1-4 years
CENS-R3,2009/10,M,1-4,Suppressed,2009,Census Region 3: South,1-4 years
CENS-R3,2009/11,M,1-4,Suppressed,2009,Census Region 3: South,1-4 years
CENS-R3,2010/04,M,1-4,Suppressed,2010,Census Region 3: South,1-4 years
CENS-R3,2010/05,M,1-4,Suppressed,2010,Census Region 3: South,1-4 years
CENS-R3,2010/07,M,1-4,Suppressed,2010,Census Region 3: South,1-4 years
CENS-R3,2010/08,M,1-4,Suppressed,2010,Census Region 3: South,1-4 years
CENS-R3,2010/10,M,1-4,Suppressed,2010,Census Region 3: South,1-4 years
CENS-R3,2010/11,M,1-4,Suppressed,2010,Census Region 3: South,1-4 years
CENS-R3,2010/12,M,1-4,Suppressed,2010,Census Region 3: South,1-4 years
CENS-R3,1999/03,M,NS,Suppressed,1999,Census Region 3: South,Not Stated
CENS-R3,1999/06,M,NS,Suppressed,1999,Census Region 3: South,Not Stated
CENS-R3,1999/07,M,NS,Suppressed,1999,Census Region 3: South,Not Stated
CENS-R3,2000/01,M,NS,Suppressed,2000,Census Region 3: South,Not Stated
CENS-R3,2000/03,M,NS,Suppressed,2000,Census Region 3: South,Not Stated
CENS-R3,2001/02,M,NS,Suppressed,2001,Census Region 3: South,Not Stated
CENS-R3,2001/07,M,NS,Suppressed,2001,Census Region 3: South,Not Stated
CENS-R3,2001/11,M,NS,Suppressed,2001,Census Region 3: South,Not Stated
CENS-R3,2001/12,M,NS,Suppressed,2001,Census Region 3: South,Not Stated
CENS-R3,2002/07,M,NS,Suppressed,2002,Census Region 3: South,Not Stated
CENS-R3,2003/02,M,NS,Suppressed,2003,Census Region 3: South,Not Stated
CENS-R3,2003/03,M,NS,Suppressed,2003,Census Region 3: South,Not Stated
CENS-R3,2003/04,M,NS,Suppressed,2003,Census Region 3: South,Not Stated
CENS-R3,2003/06,M,NS,Suppressed,2003,Census Region 3: South,Not Stated
CENS-R3,2003/11,M,NS,Suppressed,2003,Census Region 3: South,Not Stated
CENS-R3,2004/05,M,NS,Suppressed,2004,Census Region 3: South,Not Stated
CENS-R3,2004/06,M,NS,Suppressed,2004,Census Region 3: South,Not Stated
CENS-R3,2004/07,M,NS,Suppressed,2004,Census Region 3: South,Not Stated
CENS-R3,2004/08,M,NS,Suppressed,2004,Census Region 3: South,Not Stated
CENS-R3,2005/03,M,NS,Suppressed,2005,Census Region 3: South,Not Stated
CENS-R3,2005/06,M,NS,Suppressed,2005,Census Region 3: South,Not Stated
CENS-R3,2007/07,M,NS,Suppressed,2007,Census Region 3: South,Not Stated
CENS-R3,2008/03,M,NS,Suppressed,2008,Census Region 3: South,Not Stated
CENS-R3,2009/03,M,NS,Suppressed,2009,Census Region 3: South,Not Stated
CENS-R3,2010/09,M,NS,Suppressed,2010,Census Region 3: South,Not Stated
CENS-R4,1999/06,F,1,Suppressed,1999,Census Region 4: West,< 1 year
CENS-R4,2000/04,F,1,Suppressed,2000,Census Region 4: West,< 1 year
CENS-R4,2000/06,F,1,Suppressed,2000,Census Region 4: West,< 1 year
CENS-R4,2000/08,F,1,Suppressed,2000,Census Region 4: West,< 1 year
CENS-R4,2000/09,F,1,Suppressed,2000,Census Region 4: West,< 1 year
CENS-R4,2000/10,F,1,Suppressed,2000,Census Region 4: West,< 1 year
CENS-R4,2001/04,F,1,Suppressed,2001,Census Region 4: West,< 1 year
CENS-R4,2001/11,F,1,Suppressed,2001,Census Region 4: West,< 1 year
CENS-R4,2002/02,F,1,Suppressed,2002,Census Region 4: West,< 1 year
CENS-R4,2002/03,F,1,Suppressed,2002,Census Region 4: West,< 1 year
CENS-R4,2002/06,F,1,Suppressed,2002,Census Region 4: West,< 1 year
CENS-R4,2002/12,F,1,Suppressed,2002,Census Region 4: West,< 1 year
CENS-R4,2003/02,F,1,Suppressed,2003,Census Region 4: West,< 1 year
CENS-R4,2003/04,F,1,Suppressed,2003,Census Region 4: West,< 1 year
CENS-R4,2003/12,F,1,Suppressed,2003,Census Region 4: West,< 1 year
CENS-R4,2004/02,F,1,Suppressed,2004,Census Region 4: West,< 1 year
CENS-R4,2004/09,F,1,Suppressed,2004,Census Region 4: West,< 1 year
CENS-R4,2004/10,F,1,Suppressed,2004,Census Region 4: West,< 1 year
CENS-R4,2005/02,F,1,Suppressed,2005,Census Region 4: West,< 1 year
CENS-R4,2005/03,F,1,Suppressed,2005,Census Region 4: West,< 1 year
CENS-R4,2005/07,F,1,Suppressed,2005,Census Region 4: West,< 1 year
CENS-R4,2005/09,F,1,Suppressed,2005,Census Region 4: West,< 1 year
CENS-R4,2005/10,F,1,Suppressed,2005,Census Region 4: West,< 1 year
CENS-R4,2005/12,F,1,Suppressed,2005,Census Region 4: West,< 1 year
CENS-R4,2006/01,F,1,Suppressed,2006,Census Region 4: West,< 1 year
CENS-R4,2006/03,F,1,Suppressed,2006,Census Region 4: West,< 1 year
CENS-R4,2006/05,F,1,Suppressed,2006,Census Region 4: West,< 1 year
CENS-R4,2006/09,F,1,Suppressed,2006,Census Region 4: West,< 1 year
CENS-R4,2006/12,F,1,Suppressed,2006,Census Region 4: West,< 1 year
CENS-R4,2007/03,F,1,Suppressed,2007,Census Region 4: West,< 1 year
CENS-R4,2007/11,F,1,Suppressed,2007,Census Region 4: West,< 1 year
CENS-R4,2008/04,F,1,Suppressed,2008,Census Region 4: West,< 1 year
CENS-R4,2008/05,F,1,Suppressed,2008,Census Region 4: West,< 1 year
CENS-R4,2009/04,F,1,Suppressed,2009,Census Region 4: West,< 1 year
CENS-R4,2009/09,F,1,Suppressed,2009,Census Region 4: West,< 1 year
CENS-R4,2009/10,F,1,Suppressed,2009,Census Region 4: West,< 1 year
CENS-R4,2009/11,F,1,Suppressed,2009,Census Region 4: West,< 1 year
CENS-R4,2009/12,F,1,Suppressed,2009,Census Region 4: West,< 1 year
CENS-R4,2010/03,F,1,Suppressed,2010,Census Region 4: West,< 1 year
CENS-R4,2010/06,F,1,Suppressed,2010,Census Region 4: West,< 1 year
CENS-R4,2010/10,F,1,Suppressed,2010,Census Region 4: West,< 1 year
CENS-R4,2010/11,F,1,Suppressed,2010,Census Region 4: West,< 1 year
CENS-R4,1999/09,F,1-4,Suppressed,1999,Census Region 4: West,1-4 years
CENS-R4,1999/10,F,1-4,Suppressed,1999,Census Region 4: West,1-4 years
CENS-R4,2000/08,F,1-4,Suppressed,2000,Census Region 4: West,1-4 years
CENS-R4,2001/11,F,1-4,Suppressed,2001,Census Region 4: West,1-4 years
CENS-R4,2002/03,F,1-4,Suppressed,2002,Census Region 4: West,1-4 years
CENS-R4,2002/05,F,1-4,Suppressed,2002,Census Region 4: West,1-4 years
CENS-R4,2002/08,F,1-4,Suppressed,2002,Census Region 4: West,1-4 years
CENS-R4,2002/09,F,1-4,Suppressed,2002,Census Region 4: West,1-4 years
CENS-R4,2003/01,F,1-4,Suppressed,2003,Census Region 4: West,1-4 years
CENS-R4,2003/07,F,1-4,Suppressed,2003,Census Region 4: West,1-4 years
CENS-R4,2003/11,F,1-4,Suppressed,2003,Census Region 4: West,1-4 years
CENS-R4,2003/12,F,1-4,Suppressed,2003,Census Region 4: West,1-4 years
CENS-R4,2004/02,F,1-4,Suppressed,2004,Census Region 4: West,1-4 years
CENS-R4,2005/02,F,1-4,Suppressed,2005,Census Region 4: West,1-4 years
CENS-R4,2005/12,F,1-4,Suppressed,2005,Census Region 4: West,1-4 years
CENS-R4,2006/05,F,1-4,Suppressed,2006,Census Region 4: West,1-4 years
CENS-R4,2006/07,F,1-4,Suppressed,2006,Census Region 4: West,1-4 years
CENS-R4,2006/11,F,1-4,Suppressed,2006,Census Region 4: West,1-4 years
CENS-R4,2006/12,F,1-4,Suppressed,2006,Census Region 4: West,1-4 years
