Census Region Code,Month Code,Sex Code,Age Group Code,Deaths,Year,Census Region,Age Groups
CENS-R1,2009/02,F,25-34,19,2009,Census Region 1: Northeast,25-34 years
CENS-R1,2009/03,F,25-34,21,2009,Census Region 1: Northeast,25-34 years
CENS-R1,2009/04,F,25-34,27,2009,Census Region 1: Northeast,25-34 years
CENS-R1,2009/05,F,25-34,25,2009,Census Region 1: Northeast,25-34 years
CENS-R1,2009/06,F,25-34,11,2009,Census Region 1: Northeast,25-34 years
CENS-R1,2009/07,F,25-34,24,2009,Census Region 1: Northeast,25-34 years
CENS-R1,2009/08,F,25-34,24,2009,Census Region 1: Northeast,25-34 years
CENS-R1,2009/09,F,25-34,21,2009,Census Region 1: Northeast,25-34 years
CENS-R1,2009/10,F,25-34,30,2009,Census Region 1: Northeast,25-34 years
CENS-R1,2009/11,F,25-34,22,2009,Census Region 1: Northeast,25-34 years
CENS-R1,2009/12,F,25-34,23,2009,Census Region 1: Northeast,25-34 years
CENS-R1,2010/01,F,25-34,24,2010,Census Region 1: Northeast,25-34 years
CENS-R1,2010/02,F,25-34,29,2010,Census Region 1: Northeast,25-34 years
CENS-R1,2010/03,F,25-34,22,2010,Census Region 1: Northeast,25-34 years
CENS-R1,2010/04,F,25-34,38,2010,Census Region 1: Northeast,25-34 years
CENS-R1,2010/05,F,25-34,41,2010,Census Region 1: Northeast,25-34 years
CENS-R1,2010/06,F,25-34,27,2010,Census Region 1: Northeast,25-34 years
CENS-R1,2010/07,F,25-34,23,2010,Census Region 1: Northeast,25-34 years
CENS-R1,2010/08,F,25-34,32,2010,Census Region 1: Northeast,25-34 years
CENS-R1,2010/09,F,25-34,24,2010,Census Region 1: Northeast,25-34 years
CENS-R1,2010/10,F,25-34,27,2010,Census Region 1: Northeast,25-34 years
CENS-R1,2010/11,F,25-34,30,2010,Census Region 1: Northeast,25-34 years
CENS-R1,2010/12,F,25-34,22,2010,Census Region 1: Northeast,25-34 years
CENS-R1,1999/01,F,35-44,31,1999,Census Region 1: Northeast,35-44 years
CENS-R1,1999/02,F,35-44,44,1999,Census Region 1: Northeast,35-44 years
CENS-R1,1999/03,F,35-44,44,1999,Census Region 1: Northeast,35-44 years
CENS-R1,1999/04,F,35-44,27,1999,Census Region 1: Northeast,35-44 years
CENS-R1,1999/05,F,35-44,29,1999,Census Region 1: Northeast,35-44 years
CENS-R1,1999/06,F,35-44,29,1999,Census Region 1: Northeast,35-44 years
CENS-R1,1999/07,F,35-44,39,1999,Census Region 1: Northeast,35-44 years
CENS-R1,1999/08,F,35-44,34,1999,Census Region 1: Northeast,35-44 years
CENS-R1,1999/09,F,35-44,34,1999,Census Region 1: Northeast,35-44 years
CENS-R1,1999/10,F,35-44,37,1999,Census Region 1: Northeast,35-44 years
CENS-R1,1999/11,F,35-44,36,1999,Census Region 1: Northeast,35-44 years
CENS-R1,1999/12,F,35-44,41,1999,Census Region 1: Northeast,35-44 years
CENS-R1,2000/01,F,35-44,46,2000,Census Region 1: Northeast,35-44 years
CENS-R1,2000/02,F,35-44,31,2000,Census Region 1: Northeast,35-44 years
CENS-R1,2000/03,F,35-44,43,2000,Census Region 1: Northeast,35-44 years
CENS-R1,2000/04,F,35-44,35,2000,Census Region 1: Northeast,35-44 years
CENS-R1,2000/05,F,35-44,48,2000,Census Region 1: Northeast,35-44 years
CENS-R1,2000/06,F,35-44,33,2000,Census Region 1: Northeast,35-44 years
CENS-R1,2000/07,F,35-44,39,2000,Census Region 1: Northeast,35-44 years
CENS-R1,2000/08,F,35-44,36,2000,Census Region 1: Northeast,35-44 years
CENS-R1,2000/09,F,35-44,32,2000,Census Region 1: Northeast,35-44 years
CENS-R1,2000/10,F,35-44,29,2000,Census Region 1: Northeast,35-44 years
CENS-R1,2000/11,F,35-44,35,2000,Census Region 1: Northeast,35-44 years
CENS-R1,2000/12,F,35-44,38,2000,Census Region 1: Northeast,35-44 years
CENS-R1,2001/01,F,35-44,45,2001,Census Region 1: Northeast,35-44 years
CENS-R1,2001/02,F,35-44,32,2001,Census Region 1: Northeast,35-44 years
CENS-R1,2001/03,F,35-44,23,2001,Census Region 1: Northeast,35-44 years
CENS-R1,2001/04,F,35-44,47,2001,Census Region 1: Northeast,35-44 years
CENS-R1,2001/05,F,35-44,39,2001,Census Region 1: Northeast,35-44 years
CENS-R1,2001/06,F,35-44,39,2001,Census Region 1: Northeast,35-44 years
CENS-R1,2001/07,F,35-44,37,2001,Census Region 1: Northeast,35-44 years
CENS-R1,2001/08,F,35-44,46,2001,Census Region 1: Northeast,35-44 years
CENS-R1,2001/09,F,35-44,51,2001,Census Region 1: Northeast,35-44 years
CENS-R1,2001/10,F,35-44,35,2001,Census Region 1: Northeast,35-44 years
CENS-R1,2001/11,F,35-44,34,2001,Census Region 1: Northeast,35-44 years
CENS-R1,2001/12,F,35-44,40,2001,Census Region 1: Northeast,35-44 years
CENS-R1,2002/01,F,35-44,37,2002,Census Region 1: Northeast,35-44 years
CENS-R1,2002/02,F,35-44,43,2002,Census Region 1: Northeast,35-44 years
CENS-R1,2002/03,F,35-44,43,2002,Census Region 1: Northeast,35-44 years
CENS-R1,2002/04,F,35-44,52,2002,Census Region 1: Northeast,35-44 years
CENS-R1,2002/05,F,35-44,51,2002,Census Region 1: Northeast,35-44 years
CENS-R1,2002/06,F,35-44,35,2002,Census Region 1: Northeast,35-44 years
CENS-R1,2002/07,F,35-44,38,2002,Census Region 1: Northeast,35-44 years
CENS-R1,2002/08,F,35-44,40,2002,Census Region 1: Northeast,35-44 years
CENS-R1,2002/09,F,35-44,46,2002,Census Region 1: Northeast,35-44 years
CENS-R1,2002/10,F,35-44,34,2002,Census Region 1: Northeast,35-44 years
CENS-R1,2002/11,F,35-44,41,2002,Census Region 1: Northeast,35-44 years
CENS-R1,2002/12,F,35-44,36,2002,Census Region 1: Northeast,35-44 years
CENS-R1,2003/01,F,35-44,57,2003,Census Region 1: Northeast,35-44 years
CENS-R1,2003/02,F,35-44,48,2003,Census Region 1: Northeast,35-44 years
CENS-R1,2003/03,F,35-44,49,2003,Census Region 1: Northeast,35-44 years
CENS-R1,2003/04,F,35-44,41,2003,Census Region 1: Northeast,35-44 years
CENS-R1,2003/05,F,35-44,56,2003,Census Region 1: Northeast,35-44 years
CENS-R1,2003/06,F,35-44,52,2003,Census Region 1: Northeast,35-44 years
CENS-R1,2003/07,F,35-44,38,2003,Census Region 1: Northeast,35-44 years
CENS-R1,2003/08,F,35-44,41,2003,Census Region 1: Northeast,35-44 years
CENS-R1,2003/09,F,35-44,37,2003,Census Region 1: Northeast,35-44 years
CENS-R1,2003/10,F,35-44,43,2003,Census Region 1: Northeast,35-44 years
CENS-R1,2003/11,F,35-44,40,2003,Census Region 1: Northeast,35-44 years
CENS-R1,2003/12,F,35-44,38,2003,Census Region 1: Northeast,35-44 years
CENS-R1,2004/01,F,35-44,51,2004,Census Region 1: Northeast,35-44 years
CENS-R1,2004/02,F,35-44,49,2004,Census Region 1: Northeast,35-44 years
CENS-R1,2004/03,F,35-44,44,2004,Census Region 1: Northeast,35-44 years
CENS-R1,2004/04,F,35-44,44,2004,Census Region 1: Northeast,35-44 years
CENS-R1,2004/05,F,35-44,41,2004,Census Region 1: Northeast,35-44 years
CENS-R1,2004/06,F,35-44,33,2004,Census Region 1: Northeast,35-44 years
CENS-R1,2004/07,F,35-44,33,2004,Census Region 1: Northeast,35-44 years
CENS-R1,2004/08,F,35-44,41,2004,Census Region 1: Northeast,35-44 years
CENS-R1,2004/09,F,35-44,42,2004,Census Region 1: Northeast,35-44 years
CENS-R1,2004/10,F,35-44,44,2004,Census Region 1: Northeast,35-44 years
CENS-R1,2004/11,F,35-44,41,2004,Census Region 1: Northeast,35-44 years
CENS-R1,2004/12,F,35-44,35,2004,Census Region 1: Northeast,35-44 years
CENS-R1,2005/01,F,35-44,42,2005,Census Region 1: Northeast,35-44 years
CENS-R1,2005/02,F,35-44,50,2005,Census Region 1: Northeast,35-44 years
CENS-R1,2005/03,F,35-44,57,2005,Census Region 1: Northeast,35-44 years
CENS-R1,2005/04,F,35-44,38,2005,Census Region 1: Northeast,35-44 years
CENS-R1,2005/05,F,35-44,42,2005,Census Region 1: Northeast,35-44 years
CENS-R1,2005/06,F,35-44,41,2005,Census Region 1: Northeast,35-44 years
CENS-R1,2005/07,F,35-44,55,2005,Census Region 1: Northeast,35-44 years
CENS-R1,2005/08,F,35-44,45,2005,Census Region 1: Northeast,35-44 years
CENS-R1,2005/09,F,35-44,44,2005,Census Region 1: Northeast,35-44 years
CENS-R1,2005/10,F,35-44,51,2005,Census Region 1: Northeast,35-44 years
CENS-R1,2005/11,F,35-44,41,2005,Census Region 1: Northeast,35-44 years
CENS-R1,2005/12,F,35-44,33,2005,Census Region 1: Northeast,35-44 years
CENS-R1,2006/01,F,35-44,39,2006,Census Region 1: Northeast,35-44 years
CENS-R1,2006/02,F,35-44,49,2006,Census Region 1: Northeast,35-44 years
CENS-R1,2006/03,F,35-44,45,2006,Census Region 1: Northeast,35-44 years
CENS-R1,2006/04,F,35-44,56,2006,Census Region 1: Northeast,35-44 years
CENS-R1,2006/05,F,35-44,48,2006,Census Region 1: Northeast,35-44 years
CENS-R1,2006/06,F,35-44,46,2006,Census Region 1: Northeast,35-44 years
CENS-R1,2006/07,F,35-44,54,2006,Census Region 1: Northeast,35-44 years
CENS-R1,2006/08,F,35-44,49,2006,Census Region 1: Northeast,35-44 years
CENS-R1,2006/09,F,35-44,55,2006,Census Region 1: Northeast,35-44 years
CENS-R1,2006/10,F,35-44,47,2006,Census Region 1: Northeast,35-44 years
CENS-R1,2006/11,F,35-44,41,2006,Census Region 1: Northeast,35-44 years
CENS-R1,2006/12,F,35-44,44,2006,Census Region 1: Northeast,35-44 years
CENS-R1,2007/01,F,35-44,39,2007,Census Region 1: Northeast,35-44 years
CENS-R1,2007/02,F,35-44,39,2007,Census Region 1: Northeast,35-44 years
CENS-R1,2007/03,F,35-44,41,2007,Census Region 1: Northeast,35-44 years
CENS-R1,2007/04,F,35-44,48,2007,Census Region 1: Northeast,35-44 years
CENS-R1,2007/05,F,35-44,51,2007,Census Region 1: Northeast,35-44 years
CENS-R1,2007/06,F,35-44,40,2007,Census Region 1: Northeast,35-44 years
CENS-R1,2007/07,F,35-44,48,2007,Census Region 1: Northeast,35-44 years
CENS-R1,2007/08,F,35-44,43,2007,Census Region 1: Northeast,35-44 years
CENS-R1,2007/09,F,35-44,36,2007,Census Region 1: Northeast,35-44 years
CENS-R1,2007/10,F,35-44,48,2007,Census Region 1: Northeast,35-44 years
CENS-R1,2007/11,F,35-44,40,2007,Census Region 1: Northeast,35-44 years
CENS-R1,2007/12,F,35-44,44,2007,Census Region 1: Northeast,35-44 years
CENS-R1,2008/01,F,35-44,46,2008,Census Region 1: Northeast,35-44 years
CENS-R1,2008/02,F,35-44,49,2008,Census Region 1: Northeast,35-44 years
CENS-R1,2008/03,F,35-44,47,2008,Census Region 1: Northeast,35-44 years
CENS-R1,2008/04,F,35-44,53,2008,Census Region 1: Northeast,35-44 years
CENS-R1,2008/05,F,35-44,42,2008,Census Region 1: Northeast,35-44 years
CENS-R1,2008/06,F,35-44,43,2008,Census Region 1: Northeast,35-44 years
CENS-R1,2008/07,F,35-44,54,2008,Census Region 1: Northeast,35-44 years
CENS-R1,2008/08,F,35-44,42,2008,Census Region 1: Northeast,35-44 years
CENS-R1,2008/09,F,35-44,41,2008,Census Region 1: Northeast,35-44 years
CENS-R1,2008/10,F,35-44,44,2008,Census Region 1: Northeast,35-44 years
CENS-R1,2008/11,F,35-44,40,2008,Census Region 1: Northeast,35-44 years
CENS-R1,2008/12,F,35-44,41,2008,Census Region 1: Northeast,35-44 years
CENS-R1,2009/01,F,35-44,43,2009,Census Region 1: Northeast,35-44 years
CENS-R1,2009/02,F,35-44,35,2009,Census Region 1: Northeast,35-44 years
CENS-R1,2009/03,F,35-44,32,2009,Census Region 1: Northeast,35-44 years
CENS-R1,2009/04,F,35-44,34,2009,Census Region 1: Northeast,35-44 years
CENS-R1,2009/05,F,35-44,54,2009,Census Region 1: Northeast,35-44 years
CENS-R1,2009/06,F,35-44,27,2009,Census Region 1: Northeast,35-44 years
CENS-R1,2009/07,F,35-44,30,2009,Census Region 1: Northeast,35-44 years
CENS-R1,2009/08,F,35-44,36,2009,Census Region 1: Northeast,35-44 years
CENS-R1,2009/09,F,35-44,37,2009,Census Region 1: Northeast,35-44 years
CENS-R1,2009/10,F,35-44,45,2009,Census Region 1: Northeast,35-44 years
CENS-R1,2009/11,F,35-44,40,2009,Census Region 1: Northeast,35-44 years
CENS-R1,2009/12,F,35-44,40,2009,Census Region 1: Northeast,35-44 years
CENS-R1,2010/01,F,35-44,41,2010,Census Region 1: Northeast,35-44 years
CENS-R1,2010/02,F,35-44,38,2010,Census Region 1: Northeast,35-44 years
CENS-R1,2010/03,F,35-44,45,2010,Census Region 1: Northeast,35-44 years
CENS-R1,2010/04,F,35-44,47,2010,Census Region 1: Northeast,35-44 years
CENS-R1,2010/05,F,35-44,43,2010,Census Region 1: Northeast,35-44 years
CENS-R1,2010/06,F,35-44,43,2010,Census Region 1: Northeast,35-44 years
CENS-R1,2010/07,F,35-44,39,2010,Census Region 1: Northeast,35-44 years
CENS-R1,2010/08,F,35-44,44,2010,Census Region 1: Northeast,35-44 years
CENS-R1,2010/09,F,35-44,40,2010,Census Region 1: Northeast,35-44 years
CENS-R1,2010/10,F,35-44,45,2010,Census Region 1: Northeast,35-44 years
CENS-R1,2010/11,F,35-44,44,2010,Census Region 1: Northeast,35-44 years
CENS-R1,2010/12,F,35-44,48,2010,Census Region 1: Northeast,35-44 years
CENS-R1,1999/01,F,45-54,20,1999,Census Region 1: Northeast,45-54 years
CENS-R1,1999/02,F,45-54,27,1999,Census Region 1: Northeast,45-54 years
CENS-R1,1999/03,F,45-54,22,1999,Census Region 1: Northeast,45-54 years
CENS-R1,1999/04,F,45-54,23,1999,Census Region 1: Northeast,45-54 years
CENS-R1,1999/05,F,45-54,25,1999,Census Region 1: Northeast,45-54 years
CENS-R1,1999/06,F,45-54,21,1999,Census Region 1: Northeast,45-54 years
CENS-R1,1999/07,F,45-54,20,1999,Census Region 1: Northeast,45-54 years
CENS-R1,1999/08,F,45-54,16,1999,Census Region 1: Northeast,45-54 years
CENS-R1,1999/09,F,45-54,24,1999,Census Region 1: Northeast,45-54 years
CENS-R1,1999/10,F,45-54,17,1999,Census Region 1: Northeast,45-54 years
CENS-R1,1999/11,F,45-54,14,1999,Census Region 1: Northeast,45-54 years
CENS-R1,1999/12,F,45-54,22,1999,Census Region 1: Northeast,45-54 years
CENS-R1,2000/01,F,45-54,27,2000,Census Region 1: Northeast,45-54 years
CENS-R1,2000/02,F,45-54,22,2000,Census Region 1: Northeast,45-54 years
CENS-R1,2000/03,F,45-54,20,2000,Census Region 1: Northeast,45-54 years
CENS-R1,2000/04,F,45-54,24,2000,Census Region 1: Northeast,45-54 years
CENS-R1,2000/05,F,45-54,21,2000,Census Region 1: Northeast,45-54 years
CENS-R1,2000/06,F,45-54,34,2000,Census Region 1: Northeast,45-54 years
CENS-R1,2000/07,F,45-54,20,2000,Census Region 1: Northeast,45-54 years
CENS-R1,2000/08,F,45-54,12,2000,Census Region 1: Northeast,45-54 years
CENS-R1,2000/09,F,45-54,23,2000,Census Region 1: Northeast,45-54 years
CENS-R1,2000/10,F,45-54,14,2000,Census Region 1: Northeast,45-54 years
CENS-R1,2000/11,F,45-54,18,2000,Census Region 1: Northeast,45-54 years
CENS-R1,2000/12,F,45-54,14,2000,Census Region 1: Northeast,45-54 years
CENS-R1,2001/01,F,45-54,27,2001,Census Region 1: Northeast,45-54 years
CENS-R1,2001/02,F,45-54,23,2001,Census Region 1: Northeast,45-54 years
CENS-R1,2001/03,F,45-54,16,2001,Census Region 1: Northeast,45-54 years
CENS-R1,2001/04,F,45-54,32,2001,Census Region 1: Northeast,45-54 years
CENS-R1,2001/05,F,45-54,26,2001,Census Region 1: Northeast,45-54 years
CENS-R1,2001/06,F,45-54,32,2001,Census Region 1: Northeast,45-54 years
CENS-R1,2001/07,F,45-54,37,2001,Census Region 1: Northeast,45-54 years
CENS-R1,2001/08,F,45-54,20,2001,Census Region 1: Northeast,45-54 years
CENS-R1,2001/09,F,45-54,17,2001,Census Region 1: Northeast,45-54 years
CENS-R1,2001/10,F,45-54,25,2001,Census Region 1: Northeast,45-54 years
CENS-R1,2001/11,F,45-54,24,2001,Census Region 1: Northeast,45-54 years
CENS-R1,2001/12,F,45-54,28,2001,Census Region 1: Northeast,45-54 years
CENS-R1,2002/01,F,45-54,29,2002,Census Region 1: Northeast,45-54 years
CENS-R1,2002/02,F,45-54,31,2002,Census Region 1: Northeast,45-54 years
CENS-R1,2002/03,F,45-54,32,2002,Census Region 1: Northeast,45-54 years
CENS-R1,2002/04,F,45-54,39,2002,Census Region 1: Northeast,45-54 years
CENS-R1,2002/05,F,45-54,33,2002,Census Region 1: Northeast,45-54 years
CENS-R1,2002/06,F,45-54,28,2002,Census Region 1: Northeast,45-54 years
CENS-R1,2002/07,F,45-54,26,2002,Census Region 1: Northeast,45-54 years
CENS-R1,2002/08,F,45-54,41,2002,Census Region 1: Northeast,45-54 years
CENS-R1,2002/09,F,45-54,34,2002,Census Region 1: Northeast,45-54 years
CENS-R1,2002/10,F,45-54,28,2002,Census Region 1: Northeast,45-54 years
CENS-R1,2002/11,F,45-54,31,2002,Census Region 1: Northeast,45-54 years
CENS-R1,2002/12,F,45-54,37,2002,Census Region 1: Northeast,45-54 years
CENS-R1,2003/01,F,45-54,36,2003,Census Region 1: Northeast,45-54 years
CENS-R1,2003/02,F,45-54,39,2003,Census Region 1: Northeast,45-54 years
CENS-R1,2003/03,F,45-54,38,2003,Census Region 1: Northeast,45-54 years
CENS-R1,2003/04,F,45-54,29,2003,Census Region 1: Northeast,45-54 years
CENS-R1,2003/05,F,45-54,29,2003,Census Region 1: Northeast,45-54 years
CENS-R1,2003/06,F,45-54,35,2003,Census Region 1: Northeast,45-54 years
CENS-R1,2003/07,F,45-54,29,2003,Census Region 1: Northeast,45-54 years
CENS-R1,2003/08,F,45-54,33,2003,Census Region 1: Northeast,45-54 years
CENS-R1,2003/09,F,45-54,42,2003,Census Region 1: Northeast,45-54 years
CENS-R1,2003/10,F,45-54,27,2003,Census Region 1: Northeast,45-54 years
CENS-R1,2003/11,F,45-54,37,2003,Census Region 1: Northeast,45-54 years
CENS-R1,2003/12,F,45-54,45,2003,Census Region 1: Northeast,45-54 years
CENS-R1,2004/01,F,45-54,36,2004,Census Region 1: Northeast,45-54 years
CENS-R1,2004/02,F,45-54,40,2004,Census Region 1: Northeast,45-54 years
CENS-R1,2004/03,F,45-54,35,2004,Census Region 1: Northeast,45-54 years
CENS-R1,2004/04,F,45-54,30,2004,Census Region 1: Northeast,45-54 years
CENS-R1,2004/05,F,45-54,30,2004,Census Region 1: Northeast,45-54 years
CENS-R1,2004/06,F,45-54,32,2004,Census Region 1: Northeast,45-54 years
CENS-R1,2004/07,F,45-54,32,2004,Census Region 1: Northeast,45-54 years
CENS-R1,2004/08,F,45-54,32,2004,Census Region 1: Northeast,45-54 years
CENS-R1,2004/09,F,45-54,39,2004,Census Region 1: Northeast,45-54 years
CENS-R1,2004/10,F,45-54,39,2004,Census Region 1: Northeast,45-54 years
CENS-R1,2004/11,F,45-54,41,2004,Census Region 1: Northeast,45-54 years
CENS-R1,2004/12,F,45-54,26,2004,Census Region 1: Northeast,45-54 years
CENS-R1,2005/01,F,45-54,40,2005,Census Region 1: Northeast,45-54 years
CENS-R1,2005/02,F,45-54,43,2005,Census Region 1: Northeast,45-54 years
CENS-R1,2005/03,F,45-54,43,2005,Census Region 1: Northeast,45-54 years
CENS-R1,2005/04,F,45-54,34,2005,Census Region 1: Northeast,45-54 years
CENS-R1,2005/05,F,45-54,48,2005,Census Region 1: Northeast,45-54 years
CENS-R1,2005/06,F,45-54,43,2005,Census Region 1: Northeast,45-54 years
CENS-R1,2005/07,F,45-54,36,2005,Census Region 1: Northeast,45-54 years
CENS-R1,2005/08,F,45-54,46,2005,Census Region 1: Northeast,45-54 years
CENS-R1,2005/09,F,45-54,45,2005,Census Region 1: Northeast,45-54 years
CENS-R1,2005/10,F,45-54,38,2005,Census Region 1: Northeast,45-54 years
CENS-R1,2005/11,F,45-54,47,2005,Census Region 1: Northeast,45-54 years
CENS-R1,2005/12,F,45-54,49,2005,Census Region 1: Northeast,45-54 years
CENS-R1,2006/01,F,45-54,51,2006,Census Region 1: Northeast,45-54 years
CENS-R1,2006/02,F,45-54,51,2006,Census Region 1: Northeast,45-54 years
CENS-R1,2006/03,F,45-54,48,2006,Census Region 1: Northeast,45-54 years
CENS-R1,2006/04,F,45-54,59,2006,Census Region 1: Northeast,45-54 years
CENS-R1,2006/05,F,45-54,55,2006,Census Region 1: Northeast,45-54 years
CENS-R1,2006/06,F,45-54,54,2006,Census Region 1: Northeast,45-54 years
CENS-R1,2006/07,F,45-54,58,2006,Census Region 1: Northeast,45-54 years
CENS-R1,2006/08,F,45-54,52,2006,Census Region 1: Northeast,45-54 years
CENS-R1,2006/09,F,45-54,49,2006,Census Region 1: Northeast,45-54 years
CENS-R1,2006/10,F,45-54,63,2006,Census Region 1: Northeast,45-54 years
CENS-R1,2006/11,F,45-54,51,2006,Census Region 1: Northeast,45-54 years
CENS-R1,2006/12,F,45-54,40,2006,Census Region 1: Northeast,45-54 years
CENS-R1,2007/01,F,45-54,62,2007,Census Region 1: Northeast,45-54 years
CENS-R1,2007/02,F,45-54,60,2007,Census Region 1: Northeast,45-54 years
CENS-R1,2007/03,F,45-54,66,2007,Census Region 1: Northeast,45-54 years
CENS-R1,2007/04,F,45-54,70,2007,Census Region 1: Northeast,45-54 years
CENS-R1,2007/05,F,45-54,67,2007,Census Region 1: Northeast,45-54 years
CENS-R1,2007/06,F,45-54,66,2007,Census Region 1: Northeast,45-54 years
CENS-R1,2007/07,F,45-54,42,2007,Census Region 1: Northeast,45-54 years
CENS-R1,2007/08,F,45-54,67,2007,Census Region 1: Northeast,45-54 years
CENS-R1,2007/09,F,45-54,57,2007,Census Region 1: Northeast,45-54 years
CENS-R1,2007/10,F,45-54,54,2007,Census Region 1: Northeast,45-54 years
CENS-R1,2007/11,F,45-54,63,2007,Census Region 1: Northeast,45-54 years
CENS-R1,2007/12,F,45-54,54,2007,Census Region 1: Northeast,45-54 years
CENS-R1,2008/01,F,45-54,73,2008,Census Region 1: Northeast,45-54 years
CENS-R1,2008/02,F,45-54,70,2008,Census Region 1: Northeast,45-54 years
CENS-R1,2008/03,F,45-54,64,2008,Census Region 1: Northeast,45-54 years
CENS-R1,2008/04,F,45-54,60,2008,Census Region 1: Northeast,45-54 years
CENS-R1,2008/05,F,45-54,59,2008,Census Region 1: Northeast,45-54 years
CENS-R1,2008/06,F,45-54,50,2008,Census Region 1: Northeast,45-54 years
CENS-R1,2008/07,F,45-54,60,2008,Census Region 1: Northeast,45-54 years
CENS-R1,2008/08,F,45-54,54,2008,Census Region 1: Northeast,45-54 years
CENS-R1,2008/09,F,45-54,58,2008,Census Region 1: Northeast,45-54 years
CENS-R1,2008/10,F,45-54,62,2008,Census Region 1: Northeast,45-54 years
CENS-R1,2008/11,F,45-54,62,2008,Census Region 1: Northeast,45-54 years
CENS-R1,2008/12,F,45-54,69,2008,Census Region 1: Northeast,45-54 years
CENS-R1,2009/01,F,45-54,57,2009,Census Region 1: Northeast,45-54 years
CENS-R1,2009/02,F,45-54,52,2009,Census Region 1: Northeast,45-54 years
CENS-R1,2009/03,F,45-54,57,2009,Census Region 1: Northeast,45-54 years
CENS-R1,2009/04,F,45-54,51,2009,Census Region 1: Northeast,45-54 years
CENS-R1,2009/05,F,45-54,43,2009,Census Region 1: Northeast,45-54 years
CENS-R1,2009/06,F,45-54,39,2009,Census Region 1: Northeast,45-54 years
CENS-R1,2009/07,F,45-54,69,2009,Census Region 1: Northeast,45-54 years
CENS-R1,2009/08,F,45-54,50,2009,Census Region 1: Northeast,45-54 years
CENS-R1,2009/09,F,45-54,58,2009,Census Region 1: Northeast,45-54 years
CENS-R1,2009/10,F,45-54,59,2009,Census Region 1: Northeast,45-54 years
