Notes,Census Region,Census Region Code,Year,Year Code,Month,Month Code,Sex,Sex Code,Deaths,Population,Crude Rate
,Census Region 1: Northeast,CENS-R1,2008,2008,"Jul., 2008",2008/07,Female,F,189,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2008,2008,"Jul., 2008",2008/07,Male,M,342,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2008,2008,"Aug., 2008",2008/08,Female,F,177,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2008,2008,"Aug., 2008",2008/08,Male,M,335,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2008,2008,"Sep., 2008",2008/09,Female,F,177,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2008,2008,"Sep., 2008",2008/09,Male,M,303,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2008,2008,"Oct., 2008",2008/10,Female,F,185,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2008,2008,"Oct., 2008",2008/10,Male,M,334,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2008,2008,"Nov., 2008",2008/11,Female,F,172,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2008,2008,"Nov., 2008",2008/11,Male,M,348,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2008,2008,"Dec., 2008",2008/12,Female,F,180,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2008,2008,"Dec., 2008",2008/12,Male,M,349,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2009,2009,"Jan., 2009",2009/01,Female,F,181,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2009,2009,"Jan., 2009",2009/01,Male,M,344,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2009,2009,"Feb., 2009",2009/02,Female,F,159,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2009,2009,"Feb., 2009",2009/02,Male,M,303,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2009,2009,"Mar., 2009",2009/03,Female,F,156,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2009,2009,"Mar., 2009",2009/03,Male,M,326,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2009,2009,"Apr., 2009",2009/04,Female,F,167,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2009,2009,"Apr., 2009",2009/04,Male,M,313,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2009,2009,"May, 2009",2009/05,Female,F,165,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2009,2009,"May, 2009",2009/05,Male,M,327,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2009,2009,"Jun., 2009",2009/06,Female,F,120,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2009,2009,"Jun., 2009",2009/06,Male,M,330,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2009,2009,"Jul., 2009",2009/07,Female,F,169,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2009,2009,"Jul., 2009",2009/07,Male,M,328,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2009,2009,"Aug., 2009",2009/08,Female,F,169,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2009,2009,"Aug., 2009",2009/08,Male,M,349,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2009,2009,"Sep., 2009",2009/09,Female,F,176,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2009,2009,"Sep., 2009",2009/09,Male,M,329,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2009,2009,"Oct., 2009",2009/10,Female,F,188,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2009,2009,"Oct., 2009",2009/10,Male,M,273,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2009,2009,"Nov., 2009",2009/11,Female,F,171,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2009,2009,"Nov., 2009",2009/11,Male,M,302,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2009,2009,"Dec., 2009",2009/12,Female,F,185,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2009,2009,"Dec., 2009",2009/12,Male,M,318,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2010,2010,"Jan., 2010",2010/01,Female,F,182,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2010,2010,"Jan., 2010",2010/01,Male,M,340,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2010,2010,"Feb., 2010",2010/02,Female,F,176,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2010,2010,"Feb., 2010",2010/02,Male,M,304,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2010,2010,"Mar., 2010",2010/03,Female,F,185,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2010,2010,"Mar., 2010",2010/03,Male,M,383,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2010,2010,"Apr., 2010",2010/04,Female,F,210,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2010,2010,"Apr., 2010",2010/04,Male,M,333,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2010,2010,"May, 2010",2010/05,Female,F,207,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2010,2010,"May, 2010",2010/05,Male,M,365,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2010,2010,"Jun., 2010",2010/06,Female,F,176,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2010,2010,"Jun., 2010",2010/06,Male,M,327,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2010,2010,"Jul., 2010",2010/07,Female,F,166,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2010,2010,"Jul., 2010",2010/07,Male,M,325,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2010,2010,"Aug., 2010",2010/08,Female,F,183,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2010,2010,"Aug., 2010",2010/08,Male,M,326,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2010,2010,"Sep., 2010",2010/09,Female,F,166,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2010,2010,"Sep., 2010",2010/09,Male,M,332,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2010,2010,"Oct., 2010",2010/10,Female,F,188,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2010,2010,"Oct., 2010",2010/10,Male,M,338,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2010,2010,"Nov., 2010",2010/11,Female,F,191,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2010,2010,"Nov., 2010",2010/11,Male,M,329,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2010,2010,"Dec., 2010",2010/12,Female,F,209,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2010,2010,"Dec., 2010",2010/12,Male,M,369,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2011,2011,"Jan., 2011",2011/01,Female,F,215,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2011,2011,"Jan., 2011",2011/01,Male,M,397,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2011,2011,"Feb., 2011",2011/02,Female,F,210,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2011,2011,"Feb., 2011",2011/02,Male,M,374,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2011,2011,"Mar., 2011",2011/03,Female,F,228,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2011,2011,"Mar., 2011",2011/03,Male,M,412,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2011,2011,"Apr., 2011",2011/04,Female,F,238,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2011,2011,"Apr., 2011",2011/04,Male,M,415,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2011,2011,"May, 2011",2011/05,Female,F,225,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2011,2011,"May, 2011",2011/05,Male,M,419,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2011,2011,"Jun., 2011",2011/06,Female,F,188,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2011,2011,"Jun., 2011",2011/06,Male,M,418,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2011,2011,"Jul., 2011",2011/07,Female,F,228,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2011,2011,"Jul., 2011",2011/07,Male,M,454,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2011,2011,"Aug., 2011",2011/08,Female,F,213,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2011,2011,"Aug., 2011",2011/08,Male,M,397,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2011,2011,"Sep., 2011",2011/09,Female,F,200,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2011,2011,"Sep., 2011",2011/09,Male,M,406,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2011,2011,"Oct., 2011",2011/10,Female,F,225,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2011,2011,"Oct., 2011",2011/10,Male,M,422,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2011,2011,"Nov., 2011",2011/11,Female,F,215,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2011,2011,"Nov., 2011",2011/11,Male,M,427,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2011,2011,"Dec., 2011",2011/12,Female,F,218,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2011,2011,"Dec., 2011",2011/12,Male,M,406,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2012,2012,"Jan., 2012",2012/01,Female,F,231,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2012,2012,"Jan., 2012",2012/01,Male,M,422,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2012,2012,"Feb., 2012",2012/02,Female,F,213,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2012,2012,"Feb., 2012",2012/02,Male,M,398,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2012,2012,"Mar., 2012",2012/03,Female,F,204,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2012,2012,"Mar., 2012",2012/03,Male,M,450,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2012,2012,"Apr., 2012",2012/04,Female,F,210,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2012,2012,"Apr., 2012",2012/04,Male,M,395,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2012,2012,"May, 2012",2012/05,Female,F,222,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2012,2012,"May, 2012",2012/05,Male,M,421,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2012,2012,"Jun., 2012",2012/06,Female,F,229,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2012,2012,"Jun., 2012",2012/06,Male,M,472,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2012,2012,"Jul., 2012",2012/07,Female,F,240,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2012,2012,"Jul., 2012",2012/07,Male,M,430,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2012,2012,"Aug., 2012",2012/08,Female,F,227,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2012,2012,"Aug., 2012",2012/08,Male,M,446,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2012,2012,"Sep., 2012",2012/09,Female,F,200,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2012,2012,"Sep., 2012",2012/09,Male,M,429,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2012,2012,"Oct., 2012",2012/10,Female,F,224,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2012,2012,"Oct., 2012",2012/10,Male,M,493,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2012,2012,"Nov., 2012",2012/11,Female,F,240,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2012,2012,"Nov., 2012",2012/11,Male,M,440,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2012,2012,"Dec., 2012",2012/12,Female,F,236,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2012,2012,"Dec., 2012",2012/12,Male,M,489,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2013,2013,"Jan., 2013",2013/01,Female,F,251,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2013,2013,"Jan., 2013",2013/01,Male,M,464,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2013,2013,"Feb., 2013",2013/02,Female,F,249,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2013,2013,"Feb., 2013",2013/02,Male,M,448,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2013,2013,"Mar., 2013",2013/03,Female,F,286,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2013,2013,"Mar., 2013",2013/03,Male,M,505,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2013,2013,"Apr., 2013",2013/04,Female,F,257,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2013,2013,"Apr., 2013",2013/04,Male,M,437,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2013,2013,"May, 2013",2013/05,Female,F,232,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2013,2013,"May, 2013",2013/05,Male,M,501,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2013,2013,"Jun., 2013",2013/06,Female,F,238,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2013,2013,"Jun., 2013",2013/06,Male,M,505,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2013,2013,"Jul., 2013",2013/07,Female,F,237,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2013,2013,"Jul., 2013",2013/07,Male,M,496,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2013,2013,"Aug., 2013",2013/08,Female,F,249,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2013,2013,"Aug., 2013",2013/08,Male,M,447,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2013,2013,"Sep., 2013",2013/09,Female,F,244,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2013,2013,"Sep., 2013",2013/09,Male,M,451,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2013,2013,"Oct., 2013",2013/10,Female,F,251,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2013,2013,"Oct., 2013",2013/10,Male,M,493,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2013,2013,"Nov., 2013",2013/11,Female,F,252,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2013,2013,"Nov., 2013",2013/11,Male,M,497,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2013,2013,"Dec., 2013",2013/12,Female,F,267,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2013,2013,"Dec., 2013",2013/12,Male,M,554,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2014,2014,"Jan., 2014",2014/01,Female,F,285,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2014,2014,"Jan., 2014",2014/01,Male,M,581,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2014,2014,"Feb., 2014",2014/02,Female,F,263,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2014,2014,"Feb., 2014",2014/02,Male,M,513,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2014,2014,"Mar., 2014",2014/03,Female,F,291,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2014,2014,"Mar., 2014",2014/03,Male,M,569,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2014,2014,"Apr., 2014",2014/04,Female,F,258,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2014,2014,"Apr., 2014",2014/04,Male,M,492,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2014,2014,"May, 2014",2014/05,Female,F,298,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2014,2014,"May, 2014",2014/05,Male,M,552,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2014,2014,"Jun., 2014",2014/06,Female,F,228,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2014,2014,"Jun., 2014",2014/06,Male,M,503,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2014,2014,"Jul., 2014",2014/07,Female,F,232,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2014,2014,"Jul., 2014",2014/07,Male,M,480,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2014,2014,"Aug., 2014",2014/08,Female,F,243,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2014,2014,"Aug., 2014",2014/08,Male,M,517,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2014,2014,"Sep., 2014",2014/09,Female,F,238,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2014,2014,"Sep., 2014",2014/09,Male,M,486,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2014,2014,"Oct., 2014",2014/10,Female,F,301,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2014,2014,"Oct., 2014",2014/10,Male,M,549,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2014,2014,"Nov., 2014",2014/11,Female,F,264,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2014,2014,"Nov., 2014",2014/11,Male,M,487,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2014,2014,"Dec., 2014",2014/12,Female,F,288,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2014,2014,"Dec., 2014",2014/12,Male,M,558,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2015,2015,"Jan., 2015",2015/01,Female,F,269,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2015,2015,"Jan., 2015",2015/01,Male,M,638,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2015,2015,"Feb., 2015",2015/02,Female,F,268,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2015,2015,"Feb., 2015",2015/02,Male,M,593,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2015,2015,"Mar., 2015",2015/03,Female,F,314,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2015,2015,"Mar., 2015",2015/03,Male,M,663,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2015,2015,"Apr., 2015",2015/04,Female,F,303,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2015,2015,"Apr., 2015",2015/04,Male,M,664,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2015,2015,"May, 2015",2015/05,Female,F,291,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2015,2015,"May, 2015",2015/05,Male,M,681,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2015,2015,"Jun., 2015",2015/06,Female,F,300,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2015,2015,"Jun., 2015",2015/06,Male,M,644,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2015,2015,"Jul., 2015",2015/07,Female,F,306,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2015,2015,"Jul., 2015",2015/07,Male,M,669,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2015,2015,"Aug., 2015",2015/08,Female,F,312,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2015,2015,"Aug., 2015",2015/08,Male,M,683,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2015,2015,"Sep., 2015",2015/09,Female,F,296,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2015,2015,"Sep., 2015",2015/09,Male,M,725,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2015,2015,"Oct., 2015",2015/10,Female,F,333,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2015,2015,"Oct., 2015",2015/10,Male,M,732,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2015,2015,"Nov., 2015",2015/11,Female,F,290,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2015,2015,"Nov., 2015",2015/11,Male,M,666,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2015,2015,"Dec., 2015",2015/12,Female,F,280,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2015,2015,"Dec., 2015",2015/12,Male,M,609,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2016,2016,"Jan., 2016",2016/01,Female,F,329,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2016,2016,"Jan., 2016",2016/01,Male,M,725,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2016,2016,"Feb., 2016",2016/02,Female,F,398,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2016,2016,"Feb., 2016",2016/02,Male,M,847,Not Applicable,Not Applicable
,Census Region 1: Northeast,CENS-R1,2016,2016,"Mar., 2016",2016/03,Female,F,415,Not Applicable,Not Applicable
